date,region,latitude,longitude,operation_type,clima,umidade_solo,inclinacao,distancia_agua,velocidade,historico_sinistros,chuva_mm,solo_instavel,clima_code,operation_code,temperatura_c,umidade_ar,pressao_hpa,distancia_obstaculo,gps_accuracy_m,wind_speed_m_s,source,risk_score
20240620,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,19.79,1.54,240.29,19.61,1.2,0.02,0,4.0,1.0,23.71,49.92,930.6,7.42,2.68,3.99,NASA POWER Daily API,36.72
20240621,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,garoa,33.3,1.77,120.95,9.47,1.2,0.58,0,4.0,3.0,23.27,51.36,930.6,9.32,4.72,4.04,NASA POWER Daily API,28.87
20240622,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,garoa,23.39,3.28,397.57,0.0,3.2,0.73,0,4.0,2.0,22.83,50.2,931.2,4.69,3.6,3.68,NASA POWER Daily API,24.05
20240623,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,20.63,3.32,267.71,7.27,2.2,0.0,0,0.0,0.0,23.22,45.16,930.9,2.34,12.07,3.28,NASA POWER Daily API,31.53
20240624,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,15.53,5.51,347.77,7.68,1.2,0.0,0,0.0,2.0,23.4,40.91,931.1,22.5,3.52,3.01,NASA POWER Daily API,28.65
20240625,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,28.76,0.0,261.01,16.61,1.2,0.0,0,0.0,0.0,23.38,43.29,931.4,17.28,2.39,2.75,NASA POWER Daily API,33.97
20240626,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,18.6,11.27,368.8,18.9,1.2,0.0,0,0.0,1.0,24.31,42.78,931.1,7.78,7.28,2.09,NASA POWER Daily API,45.64
20240627,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,23.59,0.0,317.43,8.29,2.2,0.0,0,0.0,0.0,25.27,35.08,929.7,1.45,4.51,1.44,NASA POWER Daily API,36.29
20240628,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,15.3,0.0,313.75,10.08,1.2,0.0,0,0.0,0.0,25.16,37.07,929.4,23.74,4.98,1.76,NASA POWER Daily API,21.91
20240629,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,21.3,1.05,421.97,7.83,1.2,0.0,0,0.0,2.0,25.26,34.25,930.3,9.81,4.76,2.57,NASA POWER Daily API,25.94
20240630,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,9.4,9.24,323.68,18.67,1.2,0.0,0,0.0,0.0,25.4,35.49,929.8,3.45,1.96,2.86,NASA POWER Daily API,40.55
20240701,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,17.81,2.7,232.62,24.07,1.2,0.0,0,0.0,1.0,26.07,37.51,931.1,6.31,3.56,3.23,NASA POWER Daily API,42.87
20240702,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,19.89,0.0,306.86,16.3,2.2,0.0,0,0.0,0.0,24.86,40.8,931.5,26.41,8.14,4.33,NASA POWER Daily API,33.07
20240703,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,19.31,5.11,260.07,9.74,1.2,0.0,0,0.0,0.0,23.52,46.4,931.2,80.0,4.27,4.14,NASA POWER Daily API,27.93
20240704,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,12.24,9.45,267.82,12.24,1.2,0.0,0,0.0,0.0,22.98,39.49,930.3,21.34,10.31,3.25,NASA POWER Daily API,33.55
20240705,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,24.55,0.0,353.73,10.7,1.2,0.0,0,0.0,0.0,23.01,44.47,931.8,9.36,8.27,4.08,NASA POWER Daily API,25.29
20240706,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,16.15,3.91,205.55,10.65,1.2,0.0,0,0.0,0.0,23.41,41.91,932.2,15.15,2.79,3.14,NASA POWER Daily API,26.79
20240707,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,21.89,6.66,341.69,13.89,1.2,0.0,0,0.0,0.0,24.27,47.48,931.7,21.15,1.43,2.81,NASA POWER Daily API,35.48
20240708,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,18.92,6.67,313.46,23.7,1.2,0.0,0,0.0,1.0,24.79,43.87,930.5,9.65,6.19,3.69,NASA POWER Daily API,46.95
20240709,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,19.98,0.0,252.06,14.69,1.2,0.0,0,0.0,0.0,24.03,40.43,929.6,3.72,16.98,3.42,NASA POWER Daily API,29.22
20240710,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,19.76,0.0,394.82,9.99,2.2,0.0,0,0.0,0.0,24.01,42.03,930.2,27.48,6.4,3.1,NASA POWER Daily API,25.23
20240711,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,16.92,8.51,279.91,14.52,2.2,0.0,0,0.0,0.0,24.77,46.6,931.6,24.56,3.1,3.86,NASA POWER Daily API,38.88
20240712,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,25.63,8.63,341.89,15.28,1.2,0.0,0,0.0,0.0,24.17,42.7,933.8,28.75,11.66,5.58,NASA POWER Daily API,40.26
20240713,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,13.18,3.18,310.81,18.76,1.2,0.0,0,0.0,1.0,22.21,40.15,933.4,11.19,2.09,5.33,NASA POWER Daily API,35.19
20240714,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,20.39,4.37,372.35,22.23,1.2,0.05,0,4.0,1.0,21.28,46.46,933.9,4.52,5.78,4.42,NASA POWER Daily API,42.95
20240715,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,20.19,0.0,199.4,12.03,2.2,0.0,0,0.0,0.0,21.88,45.89,934.1,3.99,4.2,4.04,NASA POWER Daily API,27.64
20240716,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,11.79,6.78,251.44,16.99,1.2,0.0,0,0.0,1.0,21.54,40.73,934.7,5.69,3.03,3.91,NASA POWER Daily API,36.24
20240717,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,9.57,5.22,36.34,16.0,1.2,0.0,0,0.0,0.0,22.09,43.74,934.6,33.83,16.45,4.23,NASA POWER Daily API,48.92
20240718,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,14.03,10.95,198.52,3.44,2.2,0.0,0,0.0,0.0,22.55,40.68,933.4,1.24,2.35,4.07,NASA POWER Daily API,38.6
20240719,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,11.65,1.68,467.15,21.67,1.2,0.0,0,0.0,0.0,22.45,37.91,934.0,6.4,8.14,4.01,NASA POWER Daily API,36.75
20240720,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,6.21,0.0,293.74,15.97,1.2,0.0,0,0.0,0.0,21.94,41.16,933.5,15.95,8.17,4.44,NASA POWER Daily API,26.26
20240721,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,19.5,4.88,296.87,6.84,2.2,0.0,0,0.0,2.0,21.61,44.21,933.1,5.13,3.89,4.05,NASA POWER Daily API,30.14
20240722,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,14.75,3.73,343.9,8.82,2.2,0.02,0,4.0,0.0,22.32,50.96,933.7,1.72,10.54,4.16,NASA POWER Daily API,31.96
20240723,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,22.53,6.84,219.58,9.65,1.2,0.0,0,0.0,0.0,23.0,43.29,933.6,42.24,5.13,3.74,NASA POWER Daily API,30.43
20240724,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,sol,24.81,1.99,327.96,6.07,1.2,0.0,0,0.0,3.0,22.34,38.96,934.7,3.01,4.03,4.19,NASA POWER Daily API,21.47
20240725,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,20.23,4.52,374.82,8.28,1.2,0.0,0,0.0,0.0,21.76,40.21,933.9,13.38,7.94,3.83,NASA POWER Daily API,25.57
20240726,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,19.06,1.4,377.29,20.37,1.2,0.03,0,4.0,0.0,22.64,41.34,931.9,3.96,5.73,3.77,NASA POWER Daily API,37.23
20240727,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,24.76,4.25,254.97,7.41,1.2,0.0,0,0.0,0.0,23.17,47.57,932.3,3.65,3.63,4.49,NASA POWER Daily API,25.67
20240728,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,garoa,18.73,1.92,214.21,4.84,1.2,0.01,0,4.0,3.0,22.52,46.21,933.6,3.63,7.17,4.3,NASA POWER Daily API,18.12
20240729,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,14.0,7.58,358.93,12.81,1.2,0.0,0,0.0,0.0,24.07,47.18,933.6,6.29,6.18,3.3,NASA POWER Daily API,32.6
20240730,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,16.91,5.47,303.95,21.09,3.2,0.03,0,4.0,1.0,26.08,39.36,932.8,5.22,8.65,3.52,NASA POWER Daily API,45.99
20240731,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,18.36,4.85,262.48,17.89,1.2,0.01,0,4.0,0.0,25.87,35.62,932.6,7.4,4.74,4.48,NASA POWER Daily API,37.47
20240801,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,8.83,1.36,339.31,4.88,1.2,0.0,0,0.0,0.0,24.6,38.94,933.0,5.09,24.46,4.63,NASA POWER Daily API,15.4
20240802,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,24.32,1.42,330.77,4.08,1.2,0.0,0,0.0,0.0,23.58,44.65,932.8,11.94,2.27,4.86,NASA POWER Daily API,18.37
20240803,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,17.53,5.26,340.47,9.29,1.2,0.0,0,0.0,0.0,23.45,45.48,932.3,3.75,4.09,4.77,NASA POWER Daily API,26.91
20240804,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,20.88,2.29,436.18,19.18,2.2,0.0,0,0.0,0.0,22.55,43.49,933.1,4.45,5.9,5.09,NASA POWER Daily API,39.26
20240805,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,18.78,2.74,329.98,12.31,3.2,0.0,0,0.0,0.0,23.24,46.95,932.9,3.62,4.94,4.87,NASA POWER Daily API,32.68
20240806,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,14.48,7.35,266.66,20.29,2.2,0.01,0,4.0,0.0,23.1,43.11,931.7,22.24,3.34,5.08,NASA POWER Daily API,44.14
20240807,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,20.22,5.74,302.63,20.2,1.2,0.0,0,0.0,1.0,23.06,45.41,930.5,3.07,5.97,3.39,NASA POWER Daily API,41.99
20240808,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,garoa,12.48,8.93,351.1,6.03,1.2,0.01,0,4.0,3.0,24.51,43.8,929.9,43.42,8.3,2.51,NASA POWER Daily API,25.35
20240809,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,21.51,7.65,278.66,21.5,1.2,0.0,0,0.0,1.0,25.73,36.61,930.2,6.26,5.26,1.91,NASA POWER Daily API,46.03
20240810,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,20.41,3.2,188.39,26.4,2.2,0.0,0,0.0,1.0,27.81,29.48,929.1,40.57,5.93,2.25,NASA POWER Daily API,49.38
20240811,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,6.02,0.0,300.39,9.9,1.2,0.0,0,0.0,0.0,26.83,29.89,929.4,6.68,7.94,2.45,NASA POWER Daily API,18.9
20240812,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,9.76,2.46,378.28,11.68,1.2,0.0,0,0.0,0.0,27.58,31.69,930.9,32.31,23.66,2.18,NASA POWER Daily API,25.42
20240813,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,16.51,0.21,331.32,12.28,1.2,0.0,0,0.0,0.0,28.17,32.82,930.7,5.09,5.53,2.57,NASA POWER Daily API,25.15
20240814,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,26.76,9.0,407.62,22.27,1.2,0.05,0,4.0,1.0,27.44,40.77,932.1,14.73,3.24,5.22,NASA POWER Daily API,49.9
20240815,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,27.97,5.72,319.3,13.6,1.2,0.0,0,0.0,0.0,26.56,45.23,933.0,0.95,2.47,5.41,NASA POWER Daily API,47.87
20240816,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,13.11,3.66,195.67,15.77,1.2,0.0,0,0.0,1.0,26.15,41.98,932.3,17.77,9.19,4.63,NASA POWER Daily API,32.01
20240817,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,17.78,0.0,304.79,16.29,1.2,0.0,0,0.0,0.0,25.75,38.5,931.4,25.79,7.85,3.99,NASA POWER Daily API,30.28
20240818,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,12.89,2.29,176.07,6.17,2.2,0.0,0,0.0,0.0,24.61,33.48,931.5,2.65,5.14,3.9,NASA POWER Daily API,26.71
20240819,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,sol,10.73,4.83,255.91,0.0,1.2,0.0,0,0.0,3.0,24.31,36.99,931.8,7.05,2.7,4.81,NASA POWER Daily API,12.84
20240820,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,16.83,5.35,271.11,13.41,2.2,0.01,0,4.0,0.0,24.2,40.78,932.5,3.82,7.86,3.53,NASA POWER Daily API,34.09
20240821,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,14.47,2.49,265.32,9.77,1.2,0.08,0,4.0,0.0,25.13,34.92,931.1,11.43,8.88,3.67,NASA POWER Daily API,23.85
20240822,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,19.42,2.43,253.24,20.85,1.2,0.0,0,0.0,1.0,24.9,34.6,930.7,6.64,7.19,4.37,NASA POWER Daily API,39.07
20240823,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,15.31,7.09,381.78,11.76,2.2,0.0,0,0.0,2.0,24.63,39.74,930.6,1.46,4.3,4.69,NASA POWER Daily API,49.53
20240824,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,20.79,2.32,217.72,8.09,2.2,0.0,0,0.0,0.0,24.89,39.65,931.7,4.48,5.09,3.37,NASA POWER Daily API,25.5
20240825,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,12.29,1.79,251.31,16.5,2.2,0.04,0,4.0,1.0,26.05,32.63,931.4,80.0,4.13,2.71,NASA POWER Daily API,32.96
20240826,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,11.17,2.93,432.8,16.49,2.2,0.0,0,0.0,0.0,26.53,29.81,930.7,6.49,3.73,2.91,NASA POWER Daily API,33.82
20240827,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,14.89,0.0,310.77,22.28,1.2,0.0,0,0.0,1.0,26.15,33.64,931.8,6.44,11.37,4.74,NASA POWER Daily API,36.87
20240828,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,21.2,1.64,429.34,11.99,1.2,0.0,0,0.0,0.0,25.22,40.25,933.4,26.85,5.71,6.06,NASA POWER Daily API,27.51
20240829,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,19.66,1.38,350.59,21.45,1.2,0.02,0,4.0,1.0,24.69,48.68,933.6,6.83,7.98,6.41,NASA POWER Daily API,38.61
20240830,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,20.7,0.0,210.37,6.44,2.2,0.0,0,0.0,2.0,24.36,40.42,932.9,20.2,3.52,4.78,NASA POWER Daily API,24.89
20240831,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,11.05,3.38,203.81,18.49,2.2,0.0,0,0.0,0.0,24.93,37.27,931.7,1.58,4.73,4.42,NASA POWER Daily API,42.69
20240901,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,19.34,3.25,399.11,17.27,1.2,0.0,0,0.0,1.0,25.35,38.26,931.7,2.99,2.17,4.62,NASA POWER Daily API,41.36
20240902,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,garoa,10.98,0.03,335.16,6.76,1.2,0.42,0,4.0,3.0,24.43,37.0,930.1,12.2,1.96,4.25,NASA POWER Daily API,16.85
20240903,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,7.11,2.15,139.17,14.95,1.2,0.0,0,0.0,0.0,25.17,29.66,929.9,2.36,2.66,3.69,NASA POWER Daily API,33.77
20240904,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,10.71,6.6,291.11,12.35,2.2,0.0,0,0.0,2.0,25.3,25.77,930.2,3.92,11.37,4.52,NASA POWER Daily API,36.4
20240905,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,17.81,7.06,339.54,9.51,2.2,0.0,0,0.0,2.0,24.98,31.05,930.9,4.75,5.65,4.71,NASA POWER Daily API,35.41
20240906,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,5.51,9.81,352.43,18.04,1.2,0.0,0,0.0,1.0,25.19,28.6,929.5,2.03,3.91,4.17,NASA POWER Daily API,45.22
20240907,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,sol,11.73,6.18,338.53,15.15,1.2,0.0,0,0.0,3.0,25.22,29.89,930.1,0.7,14.48,4.44,NASA POWER Daily API,45.62
20240908,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,16.84,4.33,320.48,12.22,2.2,0.0,0,0.0,0.0,25.23,36.61,931.3,80.0,7.09,4.93,NASA POWER Daily API,31.61
20240909,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,23.63,0.57,373.81,9.5,2.2,0.0,0,0.0,0.0,24.76,34.33,931.1,0.8,2.25,4.74,NASA POWER Daily API,38.32
20240910,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,14.2,10.41,411.36,11.01,2.2,0.0,0,0.0,0.0,24.83,36.81,930.7,34.6,15.75,4.36,NASA POWER Daily API,35.79
20240911,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,23.46,7.3,402.22,19.46,2.2,0.0,0,0.0,1.0,25.57,37.55,930.6,2.14,14.17,4.42,NASA POWER Daily API,51.82
20240912,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,9.42,7.21,259.3,9.07,2.2,0.0,0,0.0,0.0,25.41,36.05,931.0,9.24,3.58,4.92,NASA POWER Daily API,28.49
20240913,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,9.2,4.19,225.72,21.66,1.2,0.0,0,0.0,1.0,25.12,39.32,930.7,5.49,3.07,5.07,NASA POWER Daily API,38.87
20240914,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,19.82,1.82,184.47,3.5,1.2,0.0,0,0.0,0.0,25.27,38.44,930.6,17.53,8.81,4.1,NASA POWER Daily API,16.87
20240915,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,17.86,7.29,294.07,10.39,1.2,0.0,0,0.0,0.0,25.84,32.92,930.9,11.08,6.74,3.76,NASA POWER Daily API,30.62
20240916,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,13.13,3.3,367.26,1.82,2.2,0.0,0,0.0,2.0,27.0,34.7,930.9,6.42,5.89,3.04,NASA POWER Daily API,20.45
20240917,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,manutencao,sol,16.04,8.68,335.17,13.05,1.2,0.0,0,0.0,3.0,28.93,27.38,928.9,3.17,6.57,3.89,NASA POWER Daily API,35.0
20240918,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,10.28,8.56,325.4,15.16,1.2,0.0,0,0.0,0.0,27.75,35.1,929.7,36.45,4.55,6.21,NASA POWER Daily API,35.72
20240919,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,10.84,4.54,347.42,20.98,1.2,0.0,0,0.0,0.0,26.06,32.74,929.8,8.96,6.86,4.74,NASA POWER Daily API,38.94
20240920,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,5.0,0.81,382.21,26.72,1.2,0.0,0,0.0,1.0,25.86,29.73,928.8,2.33,11.52,4.46,NASA POWER Daily API,46.51
20240921,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,10.67,8.67,410.05,16.2,2.2,0.0,0,0.0,0.0,26.74,29.84,928.5,21.42,5.9,3.75,NASA POWER Daily API,39.49
20240922,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,11.03,7.56,429.85,11.97,1.2,0.0,0,0.0,0.0,27.29,30.37,928.2,5.69,10.37,4.3,NASA POWER Daily API,31.02
20240923,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,13.83,2.31,392.04,26.3,1.2,0.0,0,0.0,1.0,27.71,30.61,928.2,5.93,9.35,4.68,NASA POWER Daily API,44.26
20240924,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,10.4,4.59,331.51,6.93,3.2,0.0,0,0.0,0.0,28.3,30.57,928.5,3.52,3.68,4.25,NASA POWER Daily API,25.69
20240925,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,garoa,20.92,0.85,316.07,6.22,1.2,0.77,0,4.0,2.0,27.79,35.11,928.5,27.19,4.61,4.23,NASA POWER Daily API,24.46
20240926,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,12.65,5.09,370.26,24.67,1.2,0.38,0,4.0,1.0,27.62,34.13,928.5,5.95,5.32,3.59,NASA POWER Daily API,45.12
20240927,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,10.3,8.68,301.89,10.41,2.2,0.0,0,0.0,2.0,28.12,29.47,928.1,2.85,4.94,3.75,NASA POWER Daily API,42.18
20240928,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,21.52,4.5,268.82,9.02,1.2,0.0,0,0.0,1.0,28.72,28.1,928.0,6.86,4.16,3.97,NASA POWER Daily API,27.28
20240929,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,17.11,0.8,323.18,18.5,1.2,0.0,0,0.0,1.0,28.85,29.08,928.1,36.25,7.47,5.44,NASA POWER Daily API,33.91
20240930,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,17.2,0.0,243.6,17.97,1.2,0.0,0,0.0,0.0,27.12,30.55,929.1,9.56,8.52,4.68,NASA POWER Daily API,32.37
20241001,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,14.77,7.0,156.44,16.0,1.2,0.0,0,0.0,1.0,26.86,34.09,928.3,12.43,4.14,4.59,NASA POWER Daily API,36.58
20241002,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,5.72,3.78,259.39,7.9,1.2,0.02,0,4.0,0.0,27.91,35.01,927.7,8.39,10.14,2.78,NASA POWER Daily API,20.42
20241003,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,18.17,2.8,337.69,18.08,2.2,0.0,0,0.0,0.0,29.24,27.52,927.7,5.18,6.86,3.42,NASA POWER Daily API,37.98
20241004,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,sol,12.77,3.27,172.52,18.78,2.2,0.0,0,0.0,1.0,28.99,26.16,928.0,8.26,11.76,3.45,NASA POWER Daily API,37.71
20241005,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,sol,5.0,0.34,246.14,12.87,1.2,0.0,0,0.0,2.0,30.14,26.66,927.5,2.45,6.22,3.9,NASA POWER Daily API,32.8
20241006,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,5.0,0.0,233.14,21.95,1.2,0.08,0,4.0,1.0,31.8,29.74,927.2,3.62,7.44,3.67,NASA POWER Daily API,33.89
20241007,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,garoa,12.33,0.0,234.51,16.8,2.2,0.04,0,4.0,2.0,31.14,32.33,926.8,5.14,5.29,3.83,NASA POWER Daily API,35.79
20241008,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,18.3,1.83,408.08,15.61,1.2,0.46,0,4.0,0.0,30.99,34.93,927.8,6.54,6.89,3.71,NASA POWER Daily API,32.2
20241009,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,5.0,4.23,297.35,9.43,1.2,0.0,0,0.0,0.0,31.27,27.1,927.8,20.12,6.65,3.15,NASA POWER Daily API,22.56
20241010,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,8.02,4.44,326.32,23.03,2.2,0.01,0,4.0,1.0,31.75,27.22,927.0,2.61,3.35,2.24,NASA POWER Daily API,48.91
20241011,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,19.98,0.0,200.55,15.37,1.2,0.35,0,4.0,0.0,32.14,34.27,927.9,2.54,9.25,3.19,NASA POWER Daily API,36.46
20241012,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,11.68,8.38,209.65,6.31,1.2,0.0,0,0.0,0.0,31.88,31.68,929.8,9.22,7.2,2.59,NASA POWER Daily API,24.88
20241013,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,13.4,1.75,327.04,15.72,2.2,0.17,0,4.0,0.0,32.37,33.78,930.3,13.86,2.78,4.14,NASA POWER Daily API,32.74
20241014,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,sol,9.89,6.41,339.23,12.57,2.2,0.0,0,0.0,0.0,31.83,28.93,930.3,4.17,3.72,4.56,NASA POWER Daily API,32.22
20241015,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,garoa,21.58,4.0,188.23,13.73,1.2,0.8,0,4.0,0.0,30.5,39.1,929.2,1.83,4.21,3.92,NASA POWER Daily API,39.33
20241016,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,proximidade_agua,chuva,61.89,0.51,367.16,2.06,1.2,9.11,0,2.0,2.0,25.5,68.54,929.0,2.34,6.91,2.35,NASA POWER Daily API,49.58
20241017,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,campo,chuva,90.08,5.47,303.47,10.3,3.2,18.35,1,2.0,0.0,25.87,70.5,929.1,27.95,11.88,1.2,NASA POWER Daily API,92.62
20241018,Luis Eduardo Magalhaes - BA,-12.0956,-45.7866,transporte,garoa,77.55,2.67,391.3,18.5,2.2,4.12,0,4.0,1.0,26.38,63.32,928.0,3.67,2.35,1.66,NASA POWER Daily API,60.08
